id,Url Source,Année,Titre,Competiton,Type,Premier Film,Realise Par,Sexe,Présence du réalisateur,Pays,Pays 1,Pays 2,Pays 3,Pays 4,Pays 5,Président du jury,Nationalité du président du jury,même pays jury et prod ,Palme,Récompense,Duree,Annee,URL Allociné,Note Allociné,Nombre de notes Sens Critique,Note Sens Critique,Classement Sens Critique
fc1511,http://www.festival-cannes.com/fr/archives/ficheFilm/id/10803061/year/2008.html,2008,L'ECHANGE,En Compétition,Longs Métrages,,Clint EASTWOOD,,5,ÉTATS-UNIS,ÉTATS-UNIS,,,,,Sean Penn,États-Unis,1,0,"Prix spécial du 61e Festival Ex-aequo, 2008",141.00 minutes,2007,,,10 000,"6,9",1142
fc1512,http://www.festival-cannes.com/fr/archives/ficheFilm/id/10802804/year/2008.html,2008,UN CONTE DE NOEL,En Compétition,Longs Métrages,,Arnaud DESPLECHIN,,4,FRANCE,FRANCE,,,,,Sean Penn,États-Unis,0,0,"Prix spécial du 61e Festival Ex-aequo, 2008",150.00 minutes,2008,,,2 100,"7,2",1326
fc1513,http://www.festival-cannes.com/fr/archives/ficheFilm/id/10805016/year/2008.html,2008,TWO LOVERS,En Compétition,Longs Métrages,,James GRAY,,3,ÉTATS-UNIS,ÉTATS-UNIS,,,,,Sean Penn,États-Unis,1,0,,100.00 minutes,2008,,,6 902,"7,1",1269
fc1514,http://www.festival-cannes.com/fr/archives/ficheFilm/id/10800142/year/2008.html,2008,UC MAYMUN (LES TROIS SINGES),En Compétition,Longs Métrages,,Nuri Bilge CEYLAN,,3,"TURQUIE, FRANCE, ITALIE",TURQUIE, FRANCE, ITALIE,,,Sean Penn,États-Unis,0,0,"Prix de la mise en scène, 2008",109.00 minutes,2008,,,168,6,717
fc1515,http://www.festival-cannes.com/fr/archives/ficheFilm/id/10802091/year/2008.html,2008,IL DIVO,En Compétition,Longs Métrages,,Paolo SORRENTINO,,3,"ITALIE, FRANCE",ITALIE, FRANCE,,,,Sean Penn,États-Unis,0,0,"Prix Vulcain de l'Artiste-Technicien, décerné par la C.S.T., 2008;Prix du Jury, 2008",110.00 minutes,2008,,,715,"6,8",1092
fc1516,http://www.festival-cannes.com/fr/archives/ficheFilm/id/10803637/year/2008.html,2008,CHE,En Compétition,Longs Métrages,,Steven SODERBERGH,,3,"ÉTATS-UNIS, FRANCE, ESPAGNE",ÉTATS-UNIS, FRANCE, ESPAGNE,,,Sean Penn,États-Unis,1,0,"Prix d'interprétation masculine, 2008",268.00 minutes,2008,,,,0,529
fc1517,http://www.festival-cannes.com/fr/archives/ficheFilm/id/10786595/year/2008.html,2008,LE SILENCE DE LORNA,En Compétition,Longs Métrages,,Jean-Pierre et Luc DARDENNE,,3,"BELGIQUE, FRANCE, ITALIE",BELGIQUE, FRANCE, ITALIE,,,Sean Penn,États-Unis,0,0,"Prix du scénario, 2008",105.00 minutes,2008,,,758,"6,3",821
fc1518,http://www.festival-cannes.com/fr/archives/ficheFilm/id/10802550/year/2008.html,2008,ER SHI SI CHENG JI (24 CITY),En Compétition,Longs Métrages,,JIA Zhangke,,2,CHINE,CHINE,,,,,Sean Penn,États-Unis,0,0,,112.00 minutes,2008,,,122,"6,4",873
fc1519,http://www.festival-cannes.com/fr/archives/ficheFilm/id/10801542/year/2008.html,2008,LA MUJER SIN CABEZA,En Compétition,Longs Métrages,,Lucrecia MARTEL,,2,"ARGENTINE, ESPAGNE, FRANCE",ARGENTINE, ESPAGNE, FRANCE,,,Sean Penn,États-Unis,0,0,,87.00 minutes,2007,,,55,"5,6",613
fc1520,http://www.festival-cannes.com/fr/archives/ficheFilm/id/10778023/year/2008.html,2008,WALTZ WITH BASHIR (VALSE AVEC BASHIR),En Compétition,Longs Métrages,,Ari FOLMAN,,1,"ISRAËL, FRANCE, ALLEMAGNE",ISRAËL, FRANCE, ALLEMAGNE,,,Sean Penn,États-Unis,0,0,,87.00 minutes,2008,,,9 700,"7,7",1581
fc1521,http://www.festival-cannes.com/fr/archives/ficheFilm/id/10803046/year/2008.html,2008,SERBIS,En Compétition,Longs Métrages,,Brillante MENDOZA,,1,"PHILIPPINES, FRANCE",PHILIPPINES, FRANCE,,,,Sean Penn,États-Unis,0,0,,90.00 minutes,2008,,,137,"6,3",822
fc1522,http://www.festival-cannes.com/fr/archives/ficheFilm/id/10801075/year/2008.html,2008,"SYNECDOCHE, NEW YORK",En Compétition,Longs Métrages,1,Charlie KAUFMAN,,1,ÉTATS-UNIS,ÉTATS-UNIS,,,,,Sean Penn,États-Unis,1,0,,124.00 minutes,2008,,,527,7,1210
fc1523,http://www.festival-cannes.com/fr/archives/ficheFilm/id/10802632/year/2008.html,2008,MY MAGIC,En Compétition,Longs Métrages,,Eric,,1,SINGAPOUR,SINGAPOUR,,,,,Sean Penn,États-Unis,0,0,,75.00 minutes,2008,,,29,"6,6",972
fc1524,http://www.festival-cannes.com/fr/archives/ficheFilm/id/10803620/year/2008.html,2008,BLINDNESS,En Compétition,Longs Métrages,,Fernando MEIRELLES,,1,"BRÉSIL, CANADA, JAPON",BRÉSIL, CANADA, JAPON,,,Sean Penn,États-Unis,0,0,,120.00 minutes,2008,,,1 864,"6,2",793
fc1525,http://www.festival-cannes.com/fr/archives/ficheFilm/id/10801399/year/2008.html,2008,DELTA,En Compétition,Longs Métrages,,Kornél MUNDRUCZÓ,,1,"HONGRIE, ALLEMAGNE",HONGRIE, ALLEMAGNE,,,,Sean Penn,États-Unis,0,0,,92.00 minutes,2008,,,39,"6,8",1093
fc1526,http://www.festival-cannes.com/fr/archives/ficheFilm/id/10799951/year/2008.html,2008,GOMORRA,En Compétition,Longs Métrages,,Matteo GARRONE,,1,ITALIE,ITALIE,,,,,Sean Penn,États-Unis,0,0,"Grand Prix, 2008",135.00 minutes,2008,,,4 357,"6,6",973
fc1527,http://www.festival-cannes.com/fr/archives/ficheFilm/id/10802952/year/2008.html,2008,LEONERA,En Compétition,Longs Métrages,,Pablo TRAPERO,,1,"ARGENTINE, CORÉE, BRÉSIL",ARGENTINE, CORÉE, BRÉSIL,,,Sean Penn,États-Unis,0,0,,113.00 minutes,2008,,,103,7,1211
fc1528,http://www.festival-cannes.com/fr/archives/ficheFilm/id/10802808/year/2008.html,2008,LA FRONTIERE DE L'AUBE,En Compétition,Longs Métrages,,Philippe GARREL,,1,"FRANCE, ITALIE",FRANCE, ITALIE,,,,Sean Penn,États-Unis,0,0,,106.00 minutes,2008,,,297,"6,1",752
fc1529,http://www.festival-cannes.com/fr/archives/ficheFilm/id/10803067/year/2008.html,2008,LINHA DE PASSE,En Compétition,Longs Métrages,,Walter SALLES Daniela THOMAS,,1,BRÉSIL,BRÉSIL,,,,,Sean Penn,États-Unis,0,0,"Prix d'interprétation féminine, 2008",108.00 minutes,2008,,,109,"6,3",823
fc1530,http://www.festival-cannes.com/fr/archives/ficheFilm/id/10804699/year/2008.html,2008,ENTRE LES MURS,En Compétition,Longs Métrages,,Laurent CANTET,,1,FRANCE,FRANCE,,,,,Sean Penn,États-Unis,0,1,"Palme d'or, 2008",128.00 minutes,2008,http://www.allocine.fr/film/fichefilm_gen_cfilm=58151.html,"3,4",11 760,"6,3",800
fc1531,http://www.festival-cannes.com/fr/archives/ficheFilm/id/10895872/year/2009.html,2009,LOOKING FOR ERIC,En Compétition,Longs Métrages,,Ken LOACH,,9,"ROYAUME-UNI, FRANCE, ITALIE, BELGIQUE, ESPAGNE",ROYAUME-UNI, FRANCE, ITALIE, BELGIQUE, ESPAGNE,Isabelle Huppert,France,0,0,,116.00 minutes,2009,,,4 289,"6,7",1033
fc1532,http://www.festival-cannes.com/fr/archives/ficheFilm/id/10893001/year/2009.html,2009,ANTICHRIST,En Compétition,Longs Métrages,,Lars VON TRIER,,8,"DANEMARK, ALLEMAGNE, FRANCE, SUÈDE, ITALIE",DANEMARK, ALLEMAGNE, FRANCE, SUÈDE, ITALIE,Isabelle Huppert,France,0,0,"Prix d'interprétation féminine, 2009",104.00 minutes,2009,,,5 800,"5,6",614
fc1533,http://www.festival-cannes.com/fr/archives/ficheFilm/id/10893495/year/2009.html,2009,VINCERE,En Compétition,Longs Métrages,,Marco BELLOCCHIO,,6,ITALIE,ITALIE,,,,,Isabelle Huppert,France,0,0,,128.00 minutes,2009,,,561,7,1212
fc1534,http://www.festival-cannes.com/fr/archives/ficheFilm/id/10905143/year/2009.html,2009,LES HERBES FOLLES,En Compétition,Longs Métrages,,Alain RESNAIS,,5,FRANCE,FRANCE,,,,,Isabelle Huppert,France,1,0,"Prix exceptionnel pour l'ensemble de sa carrière et sa contribution à l'histoire du cinéma, 2009",104.00 minutes,2008,,,1 180,"5,7",645
fc1535,http://www.festival-cannes.com/fr/archives/ficheFilm/id/10900955/year/2009.html,2009,DAS WEISSE BAND (LE RUBAN BLANC),En Compétition,Longs Métrages,,Michael HANEKE,,5,"ALLEMAGNE, AUTRICHE, FRANCE, ITALIE",ALLEMAGNE, AUTRICHE, FRANCE, ITALIE,,Isabelle Huppert,France,0,1,"Palme d'or, 2009",144.00 minutes,2009,http://www.allocine.fr/film/fichefilm_gen_cfilm=131948.html,"3,7",4 172,"7,2",1300
fc1536,http://www.festival-cannes.com/fr/archives/ficheFilm/id/10897442/year/2009.html,2009,BRIGHT STAR,En Compétition,Longs Métrages,,Jane CAMPION,,3,"ROYAUME-UNI, AUSTRALIE",ROYAUME-UNI, AUSTRALIE,,,,Isabelle Huppert,France,0,0,,120.00 minutes,2008,,,3 339,"6,8",1094
fc1537,http://www.festival-cannes.com/fr/archives/ficheFilm/id/10904321/year/2009.html,2009,VISAGE,En Compétition,Longs Métrages,,Ming-Liang TSAI,,3,"TAÏWAN, FRANCE, BELGIQUE, PAYS-BAS",TAÏWAN, FRANCE, BELGIQUE, PAYS-BAS,,Isabelle Huppert,France,0,0,,138.00 minutes,2009,,,99,"5,7",646
fc1538,http://www.festival-cannes.com/fr/archives/ficheFilm/id/10889598/year/2009.html,2009,LOS ABRAZOS ROTOS (ETREINTES BRISEES),En Compétition,Longs Métrages,,Pedro ALMODÓVAR,,3,ESPAGNE,ESPAGNE,,,,,Isabelle Huppert,France,0,0,,129.00 minutes,2009,,,3 100,"6,9",1143
fc1539,http://www.festival-cannes.com/fr/archives/ficheFilm/id/10893504/year/2009.html,2009,INGLOURIOUS BASTERDS,En Compétition,Longs Métrages,,Quentin TARANTINO,,3,"ALLEMAGNE, ÉTATS-UNIS",ALLEMAGNE, ÉTATS-UNIS,,,,Isabelle Huppert,France,0,0,"Prix d'interprétation masculine, 2009",148.00 minutes,2009,,,63 898,"7,4",1445
fc1540,http://www.festival-cannes.com/fr/archives/ficheFilm/id/10901155/year/2009.html,2009,CHUN FENG CHEN ZUI DE YE WAN (NUITS D'IVRESSE PRINTANIERE),En Compétition,Longs Métrages,,Ye LOU,,3,"HONG KONG, FRANCE",HONG KONG, FRANCE,,,,Isabelle Huppert,France,0,0,"Prix du scénario, 2009",115.00 minutes,2009,,,200,"5,9",690
fc1541,http://www.festival-cannes.com/fr/archives/ficheFilm/id/10902591/year/2009.html,2009,FISH TANK,En Compétition,Longs Métrages,,Andrea ARNOLD,,2,ROYAUME-UNI,ROYAUME-UNI,,,,,Isabelle Huppert,France,0,0,"Prix du Jury Ex-aequo, 2009",124.00 minutes,2009,,,3 893,"7,1",1270
fc1542,http://www.festival-cannes.com/fr/archives/ficheFilm/id/10904017/year/2009.html,2009,TAKING WOODSTOCK,En Compétition,Longs Métrages,,Ang LEE,,2,ÉTATS-UNIS,ÉTATS-UNIS,,,,,Isabelle Huppert,France,0,0,,120.00 minutes,2009,,,2 600,"6,3",824
fc1543,http://www.festival-cannes.com/fr/archives/ficheFilm/id/10901054/year/2009.html,2009,KINATAY,En Compétition,Longs Métrages,,Brillante MENDOZA,,2,"FRANCE, PHILIPPINES",FRANCE, PHILIPPINES,,,,Isabelle Huppert,France,1,0,"Prix de la mise en scène, 2009",100.00 minutes,2009,,,148,"5,9",691
fc1544,http://www.festival-cannes.com/fr/archives/ficheFilm/id/10903551/year/2009.html,2009,THE TIME THAT REMAINS,En Compétition,Longs Métrages,,Elia SULEIMAN,,2,"FRANCE, BELGIQUE, ITALIE, ROYAUME-UNI",FRANCE, BELGIQUE, ITALIE, ROYAUME-UNI,,Isabelle Huppert,France,1,0,,109.00 minutes,2009,,,232,"6,6",974
fc1545,http://www.festival-cannes.com/fr/archives/ficheFilm/id/10905415/year/2009.html,2009,ENTER THE VOID (SOUDAIN LE VIDE),En Compétition,Longs Métrages,,Gaspar NOÉ,,2,"FRANCE, ALLEMAGNE, ITALIE",FRANCE, ALLEMAGNE, ITALIE,,,Isabelle Huppert,France,1,0,,150.00 minutes,2009,,,8 300,"6,6",975
fc1546,http://www.festival-cannes.com/fr/archives/ficheFilm/id/10905137/year/2009.html,2009,UN PROPHETE,En Compétition,Longs Métrages,,Jacques AUDIARD,,2,FRANCE,FRANCE,,,,,Isabelle Huppert,France,1,0,"Grand Prix, 2009",150.00 minutes,2009,,,17 000,"7,7",1582
fc1547,http://www.festival-cannes.com/fr/archives/ficheFilm/id/10901416/year/2009.html,2009,VENGEANCE,En Compétition,Longs Métrages,,Johnnie TO,,2,HONG KONG,HONG KONG,,,,,Isabelle Huppert,France,0,0,,108.00 minutes,2009,,,759,"5,6",615
fc1548,http://www.festival-cannes.com/fr/archives/ficheFilm/id/10901973/year/2009.html,2009,"BAK-JWI (THIRST, CECI EST MON SANG...)",En Compétition,Longs Métrages,,PARK Chan-Wook,,2,CORÉE,CORÉE,,,,,Isabelle Huppert,France,0,0,"Prix du Jury Ex-aequo, 2009",133.00 minutes,2009,,,2 885,"6,7",1034
fc1549,http://www.festival-cannes.com/fr/archives/ficheFilm/id/10905140/year/2009.html,2009,A L'ORIGINE,En Compétition,Longs Métrages,,Xavier GIANNOLI,,2,FRANCE,FRANCE,,,,,Isabelle Huppert,France,1,0,,150.00 minutes,2008,,,1 700,"6,9",1144
fc1550,http://www.festival-cannes.com/fr/archives/ficheFilm/id/10904913/year/2009.html,2009,MAP OF THE SOUNDS OF TOKYO (CARTE DES SONS DE TOKYO),En Compétition,Longs Métrages,,Isabel COIXET,,1,ESPAGNE,ESPAGNE,,,,,Isabelle Huppert,France,0,0,"Prix Vulcain de l'Artiste-Technicien, décerné par la C.S.T., 2009",109.00 minutes,2009,,,50,"5,2",570
fc1551,http://www.festival-cannes.com/fr/archives/ficheFilm/id/11072530/year/2010.html,2010,ROUTE IRISH,En Compétition,Longs Métrages,,Ken LOACH,,10,"ROYAUME-UNI, FRANCE, BELGIQUE, ITALIE, ESPAGNE",ROYAUME-UNI, FRANCE, BELGIQUE, ITALIE, ESPAGNE,Tim Burton,États-Unis,0,0,,109.00 minutes,2010,,,298,"5,8",667
fc1552,http://www.festival-cannes.com/fr/archives/ficheFilm/id/11020892/year/2010.html,2010,COPIE CONFORME,En Compétition,Longs Métrages,,Abbas KIAROSTAMI,,4,"FRANCE, ITALIE",FRANCE, ITALIE,,,,Tim Burton,États-Unis,0,0,"Prix d'interprétation féminine, 2010",106.00 minutes,2010,,,572,"6,3",825
fc1553,http://www.festival-cannes.com/fr/archives/ficheFilm/id/11023157/year/2010.html,2010,LA PRINCESSE DE MONTPENSIER,En Compétition,Longs Métrages,,Bertrand TAVERNIER,,4,"FRANCE, ALLEMAGNE",FRANCE, ALLEMAGNE,,,,Tim Burton,États-Unis,0,0,,139.00 minutes,2010,,,1 601,"5,7",647
fc1554,http://www.festival-cannes.com/fr/archives/ficheFilm/id/11021910/year/2010.html,2010,ANOTHER YEAR,En Compétition,Longs Métrages,,Mike LEIGH,,4,ROYAUME-UNI,ROYAUME-UNI,,,,,Tim Burton,États-Unis,0,0,,129.00 minutes,2010,,,1 198,"6,7",1035
fc1555,http://www.festival-cannes.com/fr/archives/ficheFilm/id/11023130/year/2010.html,2010,UTOMLYONNYE SOLNTSEM 2: PREDSTOYANIE (L'EXODE - SOLEIL TROMPEUR 2),En Compétition,Longs Métrages,,Nikita MIKHALKOV,,3,RUSSIE,RUSSIE,,,,,Tim Burton,États-Unis,0,0,,150.00 minutes,2010,,,13,"4,6",550
fc1556,http://www.festival-cannes.com/fr/archives/ficheFilm/id/11020970/year/2010.html,2010,BIUTIFUL,En Compétition,Longs Métrages,,Alejandro GONZÁLEZ IÑÁRRITU,,2,"ESPAGNE, MEXIQUE",ESPAGNE, MEXIQUE,,,,Tim Burton,États-Unis,0,0,"Prix d'interprétation masculine Ex-aequo, 2010",138.00 minutes,2009,,,3 180,"6,8",1095
fc1557,http://www.festival-cannes.com/fr/archives/ficheFilm/id/11023118/year/2010.html,2010,LA NOSTRA VITA,En Compétition,Longs Métrages,,Daniele LUCHETTI,,2,"ITALIE, FRANCE",ITALIE, FRANCE,,,,Tim Burton,États-Unis,0,0,"Prix d'interprétation masculine Ex-aequo, 2010",98.00 minutes,2010,,,212,"6,1",753
fc1558,http://www.festival-cannes.com/fr/archives/ficheFilm/id/11025691/year/2010.html,2010,SZELID TEREMTES - A FRANKENSTEIN TERV (UN GARCON FRAGILE- LE PROJET FRANKENSTEIN),En Compétition,Longs Métrages,,Kornél MUNDRUCZÓ,,2,"HONGRIE, ALLEMAGNE, AUTRICHE",HONGRIE, ALLEMAGNE, AUTRICHE,,,Tim Burton,États-Unis,0,0,,105.00 minutes,2010,,,12,"6,2",794
fc1559,http://www.festival-cannes.com/fr/archives/ficheFilm/id/11021704/year/2010.html,2010,POETRY,En Compétition,Longs Métrages,,LEE Chang-dong,,2,CORÉE,CORÉE,,,,,Tim Burton,États-Unis,0,0,"Prix du scénario, 2010",139.00 minutes,2010,,,1 086,"7,3",1388
fc1560,http://www.festival-cannes.com/fr/archives/ficheFilm/id/11022877/year/2010.html,2010,HORS LA LOI,En Compétition,Longs Métrages,,Rachid BOUCHAREB,,2,"FRANCE, ALGÉRIE, BELGIQUE, TUNISIE, ITALIE",FRANCE, ALGÉRIE, BELGIQUE, TUNISIE, ITALIE,Tim Burton,États-Unis,0,0,,137.00 minutes,2010,,,28,"5,6",616
fc1561,http://www.festival-cannes.com/fr/archives/ficheFilm/id/11023112/year/2010.html,2010,OUTRAGE,En Compétition,Longs Métrages,,Takeshi KITANO,,2,JAPON,JAPON,,,,,Tim Burton,États-Unis,0,0,,109.00 minutes,2010,,,1 432,"6,7",1036
fc1562,http://www.festival-cannes.com/fr/archives/ficheFilm/id/11023154/year/2010.html,2010,DES HOMMES ET DES DIEUX,En Compétition,Longs Métrages,,Xavier BEAUVOIS,,2,FRANCE,FRANCE,,,,,Tim Burton,États-Unis,0,0,"Grand Prix, 2010",120.00 minutes,2010,,,7 145,"6,5",918
fc1563,http://www.festival-cannes.com/fr/archives/ficheFilm/id/11023224/year/2010.html,2010,RIZHAO CHONGQING,En Compétition,Longs Métrages,,Xiaoshuai WANG,,2,CHINE,CHINE,,,,,Tim Burton,États-Unis,0,0,,110.00 minutes,2010,,,9,"6,9",1145
fc1564,http://www.festival-cannes.com/fr/archives/ficheFilm/id/11023115/year/2010.html,2010,LUNG BOONMEE RALUEK CHAT (ONCLE BOONMEE CELUI QUI SE SOUVIENT DE SES VIES ANTERIEURES),En Compétition,Longs Métrages,,Apichatpong WEERASETHAKUL,,2,"ROYAUME-UNI, THAÏLANDE, FRANCE, ALLEMAGNE, ESPAGNE",ROYAUME-UNI, THAÏLANDE, FRANCE, ALLEMAGNE, ESPAGNE,Tim Burton,États-Unis,0,1,"Palme d'or, 2010",113.00 minutes,2010,http://www.allocine.fr/film/fichefilm_gen_cfilm=180417.html,"2,2",1 300,"6,4",835
fc1565,http://www.festival-cannes.com/fr/archives/ficheFilm/id/11022739/year/2010.html,2010,FAIR GAME,En Compétition,Longs Métrages,,Doug LIMAN,,1,ÉTATS-UNIS,ÉTATS-UNIS,,,,,Tim Burton,États-Unis,1,0,,106.00 minutes,2009,,,933,"6,3",826
fc1566,http://www.festival-cannes.com/fr/archives/ficheFilm/id/11022736/year/2010.html,2010,THE HOUSEMAID,En Compétition,Longs Métrages,,IM Sang-Soo,,1,CORÉE,CORÉE,,,,,Tim Burton,États-Unis,0,0,,107.00 minutes,,,,1 061,"6,4",874
fc1567,http://www.festival-cannes.com/fr/archives/ficheFilm/id/11020872/year/2010.html,2010,UN HOMME QUI CRIE,En Compétition,Longs Métrages,,Mahamat-Saleh HAROUN,,1,"FRANCE, BELGIQUE, TCHAD",FRANCE, BELGIQUE, TCHAD,,,Tim Burton,États-Unis,0,0,"Prix du Jury, 2010",92.00 minutes,2010,,,135,6,718
fc1568,http://www.festival-cannes.com/fr/archives/ficheFilm/id/11023160/year/2010.html,2010,TOURNEE,En Compétition,Longs Métrages,,Mathieu AMALRIC,,1,FRANCE,FRANCE,,,,,Tim Burton,États-Unis,0,0,"Prix de la mise en scène, 2010",111.00 minutes,2009,,,3 300,"6,6",976
fc1569,http://www.festival-cannes.com/fr/archives/ficheFilm/id/11023106/year/2010.html,2010,SCHASTYE MOE (MON BONHEUR),En Compétition,Longs Métrages,1,Sergei LOZNITSA,,1,"ALLEMAGNE, UKRAINE, PAYS-BAS",ALLEMAGNE, UKRAINE, PAYS-BAS,,,Tim Burton,États-Unis,0,0,,127.00 minutes,2010,,,69,"6,4",875
fc1570,http://www.festival-cannes.com/fr/archives/ficheFilm/id/11159506/year/2011.html,2011,MELANCHOLIA,En Compétition,Longs Métrages,,Lars VON TRIER,,9,"DANEMARK, SUÈDE, FRANCE, ALLEMAGNE",DANEMARK, SUÈDE, FRANCE, ALLEMAGNE,,Robert De Niro,États-Unis,0,0,"Prix d'interprétation féminine, 2011",130.00 minutes,2011,,,14 704,"6,9",1146
fc1571,http://www.festival-cannes.com/fr/archives/ficheFilm/id/11159245/year/2011.html,2011,HABEMUS PAPAM,En Compétition,Longs Métrages,,Nanni MORETTI,,6,"ITALIE, FRANCE",ITALIE, FRANCE,,,,Robert De Niro,États-Unis,0,0,,104.00 minutes,2010,,,4 065,"6,9",1147
fc1572,http://www.festival-cannes.com/fr/archives/ficheFilm/id/11161546/year/2011.html,2011,LE HAVRE,En Compétition,Longs Métrages,,Aki KAURISMÄKI,,4,"FINLANDE, FRANCE, ALLEMAGNE",FINLANDE, FRANCE, ALLEMAGNE,,,Robert De Niro,États-Unis,0,0,,93.00 minutes,2010,,,1 236,"6,3",827
fc1573,http://www.festival-cannes.com/fr/archives/ficheFilm/id/11169569/year/2011.html,2011,BIR ZAMANLAR ANADOLU'DA (IL ETAIT UNE FOIS EN ANATOLIE),En Compétition,Longs Métrages,,Nuri Bilge CEYLAN,,4,"TURQUIE, BOSNIE-HERZÉGOVINE",TURQUIE, BOSNIE-HERZÉGOVINE,,,,Robert De Niro,États-Unis,0,0,"Grand Prix Ex-aequo, 2011",157.00 minutes,2011,,,640,"7,1",1271
fc1574,http://www.festival-cannes.com/fr/archives/ficheFilm/id/11166306/year/2011.html,2011,THIS MUST BE THE PLACE,En Compétition,Longs Métrages,,Paolo SORRENTINO,,4,"ITALIE, FRANCE, IRLANDE",ITALIE, FRANCE, IRLANDE,,,Robert De Niro,États-Unis,0,0,,118.00 minutes,2011,,,2 285,"6,4",876
fc1575,http://www.festival-cannes.com/fr/archives/ficheFilm/id/11167706/year/2011.html,2011,LA PIEL QUE HABITO,En Compétition,Longs Métrages,,Pedro ALMODÓVAR,,4,ESPAGNE,ESPAGNE,,,,,Robert De Niro,États-Unis,0,0,,117.00 minutes,2011,,,11 236,"7,3",1389
fc1576,http://www.festival-cannes.com/fr/archives/ficheFilm/id/11169554/year/2011.html,2011,PATER,En Compétition,Longs Métrages,,Alain CAVALIER,,3,FRANCE,FRANCE,,,,,Robert De Niro,États-Unis,0,0,,105.00 minutes,2011,,,917,"6,7",1037
fc1577,http://www.festival-cannes.com/fr/archives/ficheFilm/id/11159252/year/2011.html,2011,LE GAMIN AU VELO,En Compétition,Longs Métrages,,Jean-Pierre et Luc DARDENNE,,4,"BELGIQUE, FRANCE, ITALIE",BELGIQUE, FRANCE, ITALIE,,,Robert De Niro,États-Unis,0,0,"Grand Prix Ex-aequo, 2011",87.00 minutes,2011,,,2 000,"6,6",977
fc1578,http://www.festival-cannes.com/fr/archives/ficheFilm/id/11168946/year/2011.html,2011,HANEZU NO TSUKI,En Compétition,Longs Métrages,,Naomi KAWASE,,3,JAPON,JAPON,,,,,Robert De Niro,États-Unis,0,0,,91.00 minutes,2011,,,124,"5,6",617
fc1579,http://www.festival-cannes.com/fr/archives/ficheFilm/id/11169559/year/2011.html,2011,L'APOLLONIDE - SOUVENIRS DE LA MAISON CLOSE,En Compétition,Longs Métrages,,Bertrand BONELLO,,2,FRANCE,FRANCE,,,,,Robert De Niro,États-Unis,0,0,,125.00 minutes,2011,,,4 554,"6,7",1038
fc1580,,2011,TREE OF LIFE,En Compétition,Longs Métrages,,Terrence MALICK,,2,ÉTATS-UNIS,ÉTATS-UNIS,,,,,Robert De Niro,États-Unis,1,1,"Palme d'or, 2011",,2011,http://www.allocine.fr/film/fichefilm_gen_cfilm=132244.html,"2,6",15 000,"6,3",797
fc1581,http://www.festival-cannes.com/fr/archives/ficheFilm/id/11168951/year/2011.html,2011,HEARAT SHULAYIM,En Compétition,Longs Métrages,,Joseph CEDAR,,1,ISRAËL,ISRAËL,,,,,Robert De Niro,États-Unis,0,0,"Prix du scénario, 2011",106.00 minutes,2011,,,77,"5,8",668
fc1582,http://www.festival-cannes.com/fr/archives/ficheFilm/id/11135171/year/2011.html,2011,SLEEPING BEAUTY,En Compétition,Longs Métrages,1,Julia LEIGH,,1,AUSTRALIE,AUSTRALIE,,,,,Robert De Niro,États-Unis,0,0,,104.00 minutes,2010,,,26,"6,1",754
fc1583,http://www.festival-cannes.com/fr/archives/ficheFilm/id/11169463/year/2011.html,2011,WE NEED TO TALK ABOUT KEVIN,En Compétition,Longs Métrages,,Lynne RAMSAY,,1,ROYAUME-UNI,ROYAUME-UNI,,,,,Robert De Niro,États-Unis,0,0,,110.00 minutes,2011,,,6 732,"7,2",1327
fc1584,http://www.festival-cannes.com/fr/archives/ficheFilm/id/11165714/year/2011.html,2011,MICHAEL,En Compétition,Longs Métrages,1,Markus SCHLEINZER,,1,AUTRICHE,AUTRICHE,,,,,Robert De Niro,États-Unis,0,0,,96.00 minutes,2011,,,115,"6,1",755
fc1585,http://www.festival-cannes.com/fr/archives/ficheFilm/id/11169556/year/2011.html,2011,POLISSE,En Compétition,Longs Métrages,,MAÏWENN,,1,FRANCE,FRANCE,,,,,Robert De Niro,États-Unis,0,0,"Prix du Jury, 2011",127.00 minutes,2011,,,25 187,"7,1",1272
fc1586,http://www.festival-cannes.com/fr/archives/ficheFilm/id/11169584/year/2011.html,2011,THE ARTIST,En Compétition,Longs Métrages,,Michel HAZANAVICIUS,,1,FRANCE,FRANCE,,,,,Robert De Niro,États-Unis,0,0,"Prix d'interprétation masculine, 2011",100.00 minutes,2011,,,19 939,"6,8",1096
fc1587,http://www.festival-cannes.com/fr/archives/ficheFilm/id/11164186/year/2011.html,2011,DRIVE,En Compétition,Longs Métrages,,Nicolas WINDING REFN,,1,ÉTATS-UNIS,ÉTATS-UNIS,,,,,Robert De Niro,États-Unis,1,0,"Prix de la mise en scène, 2011",100.00 minutes,2011,,,41 985,"7,5",1497
fc1588,http://www.festival-cannes.com/fr/archives/ficheFilm/id/11169458/year/2011.html,2011,LA SOURCE DES FEMMES,En Compétition,Longs Métrages,,Radu MIHAILEANU,,1,"FRANCE, MAROC, BELGIQUE, ITALIE",FRANCE, MAROC, BELGIQUE, ITALIE,,Robert De Niro,États-Unis,0,0,,136.00 minutes,2010,,,1 462,"6,5",919
