"I","P","Heure De Collecte","Url Source","Titre","Competiton","Type","Realise Par","Pays","Awards","Duree","Premier Film","Categorie4","Annee"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2962/year/1994.html","KOUROTCHKA RIABA (RIABA MA POULE)","En Compétition","Longs Métrages","Andreï KONCHALOVSKY","RUSSIE, FÉDÉRATION DE, FRANCE","","117.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2367/year/1972.html","SOLARIS","En Compétition","Longs Métrages","Andreï TARKOVSKI","","Grand Prix Spécial du Jury, 1972","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/1437/year/1983.html","NOSTALGHIA","En Compétition","Longs Métrages","Andreï TARKOVSKI","ITALIE","Grand Prix du cinéma de creation Ex-aequo, 1983;Prix de la Critique Internationale - F.I.P.R.E.S.C.I., 1983","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/838/year/1986.html","OFFRET/SACRIFICATIO (LE SACRIFICE)","En Compétition","Longs Métrages","Andreï TARKOVSKI","SUÈDE, FRANCE","Prix de la Critique Internationale - F.I.P.R.E.S.C.I., 1986;Prix de la meilleure contribution artistique au Festival International du Film, 1986;Grand Prix Spécial du Jury, 1986","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3331/year/1960.html","ZEZOWATE SZCZESCIE (DE LA VEINE A REVENDRE)","En Compétition","Longs Métrages","Andrzej MUNK","POLOGNE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3064/year/1964.html","PASAZERKA (LA PASSAGERE)","En Compétition","Longs Métrages","Andrzej MUNK","POLOGNE","Prix de la Critique Internationale - F.I.P.R.E.S.C.I., 1964;Hommage, 1964","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3560/year/1957.html","KANAL (ILS AIMAIENT LA VIE)","En Compétition","Longs Métrages","Andrzej WAJDA","POLOGNE","Prix spécial du Jury Ex-aequo, 1957","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2842/year/1966.html","POPIOLY (LES CENDRES)","En Compétition","Longs Métrages","Andrzej WAJDA","POLOGNE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2542/year/1969.html","POLOWANIE NA MUCHY (CHASSE AUX MOUCHES)","En Compétition","Longs Métrages","Andrzej WAJDA","POLOGNE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2485/year/1970.html","KRAJOBRAZ PO BITWIE (PAYSAGE APRES LA BATAILLE)","En Compétition","Longs Métrages","Andrzej WAJDA","POLOGNE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/1918/year/1979.html","BEZ ZNIECZULENIA (SANS ANESTHESIE)","En Compétition","Longs Métrages","Andrzej WAJDA","POLOGNE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/1746/year/1981.html","CZLOWIEK Z ZELAZA (L'HOMME DE FER)","En Compétition","Longs Métrages","Andrzej WAJDA","POLOGNE","Palme d'or, 1981","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/1719/year/1981.html","POSSESSION","En Compétition","Longs Métrages","Andrzej ZULAWSKI","ALLEMAGNE, FRANCE","Prix d'interprétation féminine, 1981","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2222/year/1974.html","IL ETAIT UNE FOIS DANS L'EST","En Compétition","Longs Métrages","André BRASSARD","CANADA","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3883/year/1953.html","BONGOLO","En Compétition","Longs Métrages","André CAUVIN","BELGIQUE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3993/year/1952.html","NOUS SOMMES TOUS DES ASSASSINS","En Compétition","Longs Métrages","André CAYATTE","FRANCE","Prix spécial du Jury, 1952","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3810/year/1954.html","AVANT LE DELUGE","En Compétition","Longs Métrages","André CAYATTE","FRANCE","Prix International, 1954","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3724/year/1955.html","DOSSIER NOIR","En Compétition","Longs Métrages","André CAYATTE","FRANCE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4166/year/1949.html","RETOUR A LA VIE","En Compétition","Longs Métrages","André CAYATTE Henri-Georges CLOUZOT Jean DRÉVILLE Georges LAMPIN","FRANCE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2271/year/1973.html","BELLE","En Compétition","Longs Métrages","André DELVAUX","BELGIQUE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/1892/year/1979.html","EEN VROUW TUSSEN HOND EN WOLF (UNE FEMME ENTRE CHIEN ET LOUP)","En Compétition","Longs Métrages","André DELVAUX","BELGIQUE, FRANCE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/298/year/1988.html","L'OEUVRE AU NOIR","En Compétition","Longs Métrages","André DELVAUX","BELGIQUE, FRANCE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3995/year/1952.html","TROIS FEMMES","En Compétition","Longs Métrages","André MICHEL","FRANCE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/1908/year/1979.html","LES SOEURS BRONTE","En Compétition","Longs Métrages","André TÉCHINÉ","FRANCE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/942/year/1985.html","RENDEZ-VOUS","En Compétition","Longs Métrages","André TÉCHINÉ","FRANCE","Prix de la mise en scène, 1985","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/811/year/1986.html","LE LIEU DU CRIME","En Compétition","Longs Métrages","André TÉCHINÉ","FRANCE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2562/year/1993.html","MA SAISON PREFEREE","En Compétition","Longs Métrages","André TÉCHINÉ","FRANCE","","124.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4691/year/1996.html","LES VOLEURS","En Compétition","Longs Métrages","André TÉCHINÉ","FRANCE","","117.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4086552/year/2003.html","LES EGARES","En Compétition","Longs Métrages","André TÉCHINÉ","FRANCE","","95.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4799/year/1997.html","THE ICE STORM","En Compétition","Longs Métrages","Ang LEE","ÉTATS-UNIS","Prix du meilleur scénario, 1997","112.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/10904017/year/2009.html","TAKING WOODSTOCK","En Compétition","Longs Métrages","Ang LEE","ÉTATS-UNIS","","120.00 minutes","","","2009"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/1917/year/1979.html","ARVEN (L'HERITAGE)","En Compétition","Longs Métrages","Anja BREIEN","NORVÈGE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3153/year/1962.html","O PAGADOR DE PROMESSAS (LA PAROLE DONNEE)","En Compétition","Longs Métrages","Anselmo DUARTE","BRÉSIL","Palme d'or, 1962","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4084/year/1951.html","THE BROWNING VERSION (L'OMBRE D'UN HOMME)","En Compétition","Longs Métrages","Anthony ASQUITH","ROYAUME-UNI","Prix du scénario, 1951;Prix d'interprétation masculine, 1951","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3484/year/1958.html","ORDERS TO KILL (ORDRE DE TUER)","En Compétition","Longs Métrages","Anthony ASQUITH","ROYAUME-UNI","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4240/year/1947.html","MINE OWN EXECUTIONER (MON PROPRE BOURREAU)","En Compétition","Longs Métrages","Anthony KIMMINS","ROYAUME-UNI","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2025/year/1977.html","BLACK JOY","En Compétition","Longs Métrages","Anthony SIMMONS","ROYAUME-UNI","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2796/year/1967.html","HOTEL PRO CIZINCE (HOTEL POUR ETRANGERS)","En Compétition","Longs Métrages","Antonin MASA","","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2894/year/1965.html","IL MOMENTO DELLA VERITA (LE MOMENT DE LA VERITE)","En Compétition","Longs Métrages","Antonio CERVI Francesco ROSI","ITALIE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2303/year/1973.html","A PROMESSA (LE VOEU)","En Compétition","Longs Métrages","Antonio DE MACEDO","PORTUGAL","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2763/year/1967.html","ULTIMO ENCUENTRO","En Compétition","Longs Métrages","Antonio ECEIZA","ESPAGNE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2277/year/1973.html","LA OTRA IMAGEN (L'AUTRE IMAGE)","En Compétition","Longs Métrages","Antonio RIBAS","ESPAGNE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4201593/year/2004.html","SUD PRALAD (TROPICAL MALADY)","En Compétition","Longs Métrages","Apichatpong WEERASETHAKUL","FRANCE, THAÏLANDE","Prix du Jury, 2004","118.00 minutes","","","2004"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/11023115/year/2010.html","LUNG BOONMEE RALUEK CHAT (ONCLE BOONMEE CELUI QUI SE SOUVIENT DE SES VIES ANTERIEURES)","En Compétition","Longs Métrages","Apichatpong WEERASETHAKUL","ROYAUME-UNI, THAÏLANDE, FRANCE, ALLEMAGNE, ESPAGNE","Palme d'or, 2010","113.00 minutes","","","2010"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/10778023/year/2008.html","WALTZ WITH BASHIR (VALSE AVEC BASHIR)","En Compétition","Longs Métrages","Ari FOLMAN","ISRAËL, FRANCE, ALLEMAGNE","","87.00 minutes","","","2008"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/1970/year/1978.html","MOLIERE","En Compétition","Longs Métrages","Ariane MNOUCHKINE","FRANCE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3099/year/1963.html","EL OTRO CRISTOBAL","En Compétition","Longs Métrages","Armand GATTI","CUBA","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2394/year/1971.html","PINDORAMA","En Compétition","Longs Métrages","Arnaldo JABOR","BRÉSIL","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/800/year/1986.html","EU SEI QUE VOU TE AMAR (PARLE-MOI D'AMOUR)","En Compétition","Longs Métrages","Arnaldo JABOR","BRÉSIL","Prix d'interprétation féminine Ex-aequo, 1986","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/11409909/year/2013.html","MICHAEL KOHLHAAS","En Compétition","Longs Métrages","Arnaud DES PALLIÈRES","FRANCE, ALLEMAGNE","","121.00 minutes","","","2013"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/17/year/1992.html","LA SENTINELLE","En Compétition","Longs Métrages","Arnaud DESPLECHIN","FRANCE","","140.00 minutes","1","er film",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4686/year/1996.html","COMMENT JE ME SUIS DISPUTE...(MA VIE SEXUELLE)","En Compétition","Longs Métrages","Arnaud DESPLECHIN","FRANCE","","178.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/5197/year/2000.html","ESTHER KAHN","En Compétition","Longs Métrages","Arnaud DESPLECHIN","FRANCE, ROYAUME-UNI","","157.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/10802804/year/2008.html","UN CONTE DE NOEL","En Compétition","Longs Métrages","Arnaud DESPLECHIN","FRANCE","Prix spécial du 61e Festival Ex-aequo, 2008","150.00 minutes","","","2008"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/11409900/year/2013.html","JIMMY P. (PSYCHOTHERAPY OF A PLAINS INDIAN) (JIMMY P. (PSYCHOTHERAPIE D'UN INDIEN DES PLAINES))","En Compétition","Longs Métrages","Arnaud DESPLECHIN","FRANCE","","114.00 minutes","","","2013"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4038/year/1952.html","HON DANSADE EN SOMMAR (ELLE N'A DANSE QU'UN SEUL ETE)","En Compétition","Longs Métrages","Arne MATTSSON","SUÈDE","Prix de la meilleure partition musicale, 1952","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3949/year/1953.html","FOR MIN HETA UNGDOMS SKULL (POUR LES ARDENTES AMOURS DE MA JEUNESSE)","En Compétition","Longs Métrages","Arne MATTSSON","SUÈDE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3865/year/1954.html","KARLEKENS BROD (LE PAIN DE L'AMOUR)","En Compétition","Longs Métrages","Arne MATTSSON","SUÈDE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4029/year/1952.html","NODLANDING (ATTERRISSAGE FORCE)","En Compétition","Longs Métrages","Arne SKOUEN","NORVÈGE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3852/year/1954.html","CIRCUS FANDANGO (CIRQUE FANDANGO)","En Compétition","Longs Métrages","Arne SKOUEN","NORVÈGE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3757/year/1955.html","DET BRENNER I NATT (LA FLAMME)","En Compétition","Longs Métrages","Arne SKOUEN","NORVÈGE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3497/year/1958.html","NI LIV (LE RESCAPE)","En Compétition","Longs Métrages","Arne SKOUEN","NORVÈGE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3866/year/1954.html","DET STORA AVENTYRET (LA GRANDE AVENTURE)","En Compétition","Longs Métrages","Arne SUCKSDORFF","SUÈDE","Prix International, 1954","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3503/year/1958.html","EN DJUNGELSAGA (L'ARC ET LA FLUTE)","En Compétition","Longs Métrages","Arne SUCKSDORFF","SUÈDE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2906/year/1965.html","MITT HEM AR COPACABANA (CHEZ MOI A COPACABANA)","En Compétition","Longs Métrages","Arne SUCKSDORFF","SUÈDE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4254/year/1947.html","TVA KVINNOR (DEUX FEMMES)","En Compétition","Longs Métrages","Arnold SJOSTRAND","SUÈDE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2282/year/1973.html","JEREMY","En Compétition","Longs Métrages","Arthur BARRON","ÉTATS-UNIS","Prix de la première oeuvre, 1973","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2248/year/1974.html","EL SANTO OFICIO (LE SAINT OFFICE)","En Compétition","Longs Métrages","Arturo RIPSTEIN","MEXIQUE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2973/year/1994.html","LA REINA DE LA NOCHE (LA REINE DE LA NUIT)","En Compétition","Longs Métrages","Arturo RIPSTEIN","MEXIQUE, FRANCE","","128.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/5320/year/1999.html","EL CORONEL NO TIENE QUIEN LE ESCRIBA (PAS DE LETTRE POUR LE COLONEL)","En Compétition","Longs Métrages","Arturo RIPSTEIN","MEXIQUE","","120.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/11407556/year/2013.html","LE PASSE","En Compétition","Longs Métrages","Asghar FARHADI","FRANCE, ITALIE","Prix d'interprétation féminine, 2013","130.00 minutes","","","2013"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3297/year/1960.html","PAW, BOY OF TWO WORLDS (PAW, UN GARCON ENTRE DEUX MONDES)","En Compétition","Longs Métrages","Astrid HENNING-JENSEN Astrid HENNING-JENSEN","DANEMARK","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2964/year/1994.html","EXOTICA","En Compétition","Longs Métrages","ATOM EGOYAN","CANADA","Prix de la Critique Internationale - F.I.P.R.E.S.C.I., 1994","103.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4810/year/1997.html","THE SWEET HEREAFTER (DE BEAUX LENDEMAINS)","En Compétition","Longs Métrages","ATOM EGOYAN","CANADA","Grand Prix, 1997;Prix de la Critique Internationale - F.I.P.R.E.S.C.I., 1997","110.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/5318/year/1999.html","FELICIA'S JOURNEY (LE VOYAGE DE FELICIA)","En Compétition","Longs Métrages","ATOM EGOYAN","ÉTATS-UNIS, CANADA","","116.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4282797/year/2005.html","WHERE THE TRUTH LIES","En Compétition","Longs Métrages","ATOM EGOYAN","CANADA, ROYAUME-UNI","","107.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/10803052/year/2008.html","ADORATION","En Compétition","Longs Métrages","ATOM EGOYAN","CANADA","","100.00 minutes","","","2007"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/100001748/year/2014.html","CAPTIVES","En Compétition","Longs Métrages","ATOM EGOYAN","CANADA","","113.00 minutes","","","2013"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3837/year/1954.html","MADDALENA (UNE FILLE NOMMEE MADELEINE)","En Compétition","Longs Métrages","Augusto GENINA","ITALIE","","","","",""
